id	uuid	observed_on	time_observed_at	time_zone	user_id	user_name	created_at	license	url	image_url	place_guess	latitude	longitude	positional_accuracy	species_guess	scientific_name	iconic_taxon_name	taxon_id	community_species	image_url_large	species	confidence	status	corrected_species	corrected_status	original_species
114477620	c42b3643-a4fb-4804-8883-5eaf525ec7b3	2022-04-24	2022-04-25 03:37:48 +0900	Central Time (US & Canada)	2776803		2022-05-02 09:23:06 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114477620	https://inaturalist-open-data.s3.amazonaws.com/photos/193309564/medium.jpeg	Galveston, TX 77550, USA	29.4667666667	-94.5993	NA	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/193309564/large.jpeg	physalis	0.738695323467255	predicted	NA	NA	physalis
114496938	62eac021-38bd-4f19-8430-98806bb72875	2022-05-01	2022-05-02 02:01:11 +0900	Atlantic/Canary	2371839		2022-05-02 10:14:43 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114496938	https://inaturalist-open-data.s3.amazonaws.com/photos/193341030/medium.jpg	Bahía del Confital, Las Palmas de Gran Canaria, Las Palmas, ES	28.137596092	-15.4376758097	6	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/193341030/large.jpg	physalis	0.864113926887512	predicted	NA	NA	physalis
114507380	f5770d66-6821-4685-855b-9a6ab465a949	2022-04-23	2022-04-24 03:05:00 +0900	Eastern Time (US & Canada)	5295677		2022-05-02 10:44:43 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114507380	https://inaturalist-open-data.s3.amazonaws.com/photos/193347461/medium.jpeg	Indian River County, FL, USA	27.8536444444	-80.4435972222	10	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/193347461/large.jpeg	physalis	0.891513586044312	predicted	NA	NA	physalis
114551123	8c51cd65-66fc-4672-b050-29c94d3123af	2022-05-01	2022-05-02 07:39:23 +0900	Mazatlan	5480452	MARTHA ELENA VAZQUEZ ONTIVEROS	2022-05-02 13:00:49 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114551123	https://inaturalist-open-data.s3.amazonaws.com/photos/193432066/medium.jpeg	82780 Sin., México	23.8088808866	-106.8827411905	221	Physalia utriculus	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/193432066/large.jpeg	utriculus	0.710977733135223	predicted	NA	NA	utriculus
114562306	322228ba-fa59-44ac-8063-878441ab9f10	2022-05-01	2022-05-02 13:45:48 +0900	Central Time (US & Canada)	5614389	Joseph Flowers	2022-05-02 13:46:05 +0900		https://www.inaturalist.org/observations/114562306	https://static.inaturalist.org/photos/193449457/medium.jpg	Galveston Island Beach, Galveston, TX, US	29.2678640737	-94.8228741624	5	Man O' Wars	Physalia	Animalia	117305		https://static.inaturalist.org/photos/193449457/large.jpg	physalis	0.883259236812592	predicted	NA	NA	physalis
114603120	1ecfda71-4962-4661-9228-c8c2618738d0	2022-05-02	2022-05-02 17:28:12 +0900	Pretoria	5593145	James Hill	2022-05-02 17:28:55 +0900		https://www.inaturalist.org/observations/114603120	https://static.inaturalist.org/photos/193514486/medium.jpeg	Fish Hoek, Cape Town, 7974, South Africa	-34.1413269042	18.4319095611	NA	Portuguese Man-of-wars	Physalia utriculus	Animalia	1631517	utriculus	https://static.inaturalist.org/photos/193514486/large.jpeg		0.849124848842621	corrected_inital		corrected_inital	physalis
114657564	30eb2a17-e349-4f54-9e8b-f16f5cea8414	2022-05-02	2022-05-02 17:54:06 +0900	Pretoria	4065991	Leo R	2022-05-02 21:42:08 +0900		https://www.inaturalist.org/observations/114657564	https://static.inaturalist.org/photos/193595837/medium.jpg	Smitswinkel Footpath, Cape Point, WC, ZA	-34.2667616667	18.4667333333	4	Indo-Pacific Man-O-War	Physalia utriculus	Animalia	1631517	utriculus	https://static.inaturalist.org/photos/193595837/large.jpg	utriculus	0.752897202968597	predicted	NA	NA	utriculus
114658248	dc4f9d10-1e29-4d67-a6de-a68d7e077777	2022-05-02	2022-05-02 21:43:39 +0900	Pretoria	5586649		2022-05-02 21:44:10 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114658248	https://inaturalist-open-data.s3.amazonaws.com/photos/193596810/medium.jpg	Otto Du Plessis Drive, Cape Town, WC, ZA	-33.8207667062	18.4753632918	8	Portuguese Man-of-wars	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/193596810/large.jpg	utriculus	0.674943923950195	predicted	NA	NA	utriculus
114669551	accb10d2-0d68-4743-85dc-4cd5b6fe82c6	2022-05-02	2022-05-02 21:51:16 +0900	Pretoria	5545140	Tristan Duncan	2022-05-02 22:19:07 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114669551	https://inaturalist-open-data.s3.amazonaws.com/photos/193613704/medium.jpg	Boland Mountain Complex, WC, ZA	-34.3708767675	18.8619494822	1228	Man O' Wars	Physalia megalista	Animalia	1631519	megalista	https://inaturalist-open-data.s3.amazonaws.com/photos/193613704/large.jpg		0.788192331790924	corrected_inital		corrected_inital	physalis
114698143	ae94c674-9f2e-4499-a277-2ad76312d392	2022-05-01	2022-05-02 05:14:29 +0900	Eastern Time (US & Canada)	2831993	Candace Jackson	2022-05-02 23:36:43 +0900		https://www.inaturalist.org/observations/114698143	https://static.inaturalist.org/photos/194759426/medium.jpg	S Ponte Vedra Blvd, Ponte Vedra Beach, FL, US	29.98848	-81.3143616667	24	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/194759426/large.jpg	physalis	0.766700983047485	predicted	NA	NA	physalis
114701267	346f83d8-ab48-4082-b691-b0894d65bb6e	2022-05-02	2022-05-02 18:00:18 +0900	Pretoria	1481977		2022-05-02 23:44:05 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114701267	https://inaturalist-open-data.s3.amazonaws.com/photos/193660057/medium.jpeg	Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA	-34.2664143975	18.4664424509	160	Portuguese Man-of-wars	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/193660057/large.jpeg	utriculus	0.74795264005661	predicted	NA	NA	utriculus
114704520	0176559f-ec79-4179-a51f-b8c9381f9ccb	2022-04-30	2022-05-01 10:41:50 +0900	Mazatlan	5507854		2022-05-02 23:51:59 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114704520	https://inaturalist-open-data.s3.amazonaws.com/photos/193664993/medium.jpg	Elota, MX-SI, MX	23.8941751343	-106.9476801375	6	Physalia utriculus	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/193664993/large.jpg	utriculus	0.680087685585022	predicted	NA	NA	utriculus
114706168	b443d012-27b3-44c0-8a3f-845625c1666e	2022-04-30	2022-05-01 06:47:24 +0900	Central Time (US & Canada)	922254		2022-05-02 23:56:06 +0900		https://www.inaturalist.org/observations/114706168	https://static.inaturalist.org/photos/193667606/medium.jpg	Galveston Bay, Galveston, TX, US	29.3209194327	-94.8512359534	55854	Man O' Wars	Physalia	Animalia	117305		https://static.inaturalist.org/photos/193667606/large.jpg	physalis	0.860567569732666	predicted	NA	NA	physalis
114746811	f58c3f81-4618-4c9d-9b15-b002cb09839d	2022-05-02	2022-05-02 18:45:27 +0900	Pretoria	748780	Leighan Mossop	2022-05-03 01:33:16 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114746811	https://inaturalist-open-data.s3.amazonaws.com/photos/193730036/medium.jpeg	Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA	-34.2657283817	18.4665329983	16	Physalia utriculus	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/193730036/large.jpeg	utriculus	1	labeled	NA	NA	utriculus
114753131	ed84926c-42be-4a77-ab4a-4dc2e8b179dd	2022-05-02	2022-05-02 17:44:05 +0900	Pretoria	5611744		2022-05-03 01:48:37 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114753131	https://inaturalist-open-data.s3.amazonaws.com/photos/193740049/medium.jpg	Smitswinkel Footpath, Cape Point, WC, ZA	-34.2667783333	18.4667616667	4	Man O' Wars	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/193740049/large.jpg	utriculus	0.483800947666168	predicted	NA	NA	utriculus
114771118	c48289ff-33b1-43b7-843f-aa5000ef3918	2022-05-02	2022-05-03 00:27:33 +0900	Central Time (US & Canada)	5616485		2022-05-03 02:29:40 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114771118	https://inaturalist-open-data.s3.amazonaws.com/photos/193768018/medium.jpg	Galveston Island, Galveston, TX, US	29.1380158662	-95.0429014557	5	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/193768018/large.jpg	physalis	0.902722835540771	predicted	NA	NA	physalis
114780446	1fd0c898-eae9-4416-84c0-75cd5df11f55	2022-05-02	2022-05-03 02:20:01 +0900	Central Time (US & Canada)	418449	C S Price	2022-05-03 02:49:37 +0900		https://www.inaturalist.org/observations/114780446	https://static.inaturalist.org/photos/193781954/medium.jpg	Galveston Island, Galveston, TX, US	29.2030934317	-94.935601986	372	Man O' Wars	Physalia	Animalia	117305		https://static.inaturalist.org/photos/193781954/large.jpg	physalis	0.865378260612488	predicted	NA	NA	physalis
114788255	1da00ce2-58c9-4e04-a67f-b08dc0f89bd7	2022-05-02	2022-05-03 00:32:00 +0900	Atlantic/Bermuda	4807855	Miguel A Mejias, PhD.	2022-05-03 03:08:17 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114788255	https://inaturalist-open-data.s3.amazonaws.com/photos/193793921/medium.jpeg	Hamilton, BM	32.3508494792	-64.723313384	8	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/193793921/large.jpeg	physalis	1	labeled	NA	NA	physalis
114797536	722c627d-5b55-4497-946b-c7461a7bdb4e	2022-02-26	2022-02-26 22:00:35 +0900	Eastern Time (US & Canada)	931894		2022-05-03 03:31:15 +0900		https://www.inaturalist.org/observations/114797536	https://static.inaturalist.org/photos/193808629/medium.jpg	Key Biscayne, FL, US	25.679914253	-80.154583044	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/193808629/large.jpg	physalis	0.897159695625305	predicted	NA	NA	physalis
114797676	3d45420b-a2f1-47bb-a688-f3b27d94d906	2022-02-26	2022-02-26 22:09:03 +0900	Eastern Time (US & Canada)	931894		2022-05-03 03:31:36 +0900		https://www.inaturalist.org/observations/114797676	https://static.inaturalist.org/photos/193808841/medium.jpg	Straits of Florida, Key Biscayne, FL, US	25.6849522572	-80.1557666463	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/193808841/large.jpg	physalis	0.8941330909729	predicted	NA	NA	physalis
114811728	da368158-8eff-48b6-a3d9-db0ce832a7f0	2022-04-23	2022-04-23 18:33:51 +0900	Pretoria	5611379	daniel wishnia	2022-05-03 04:04:16 +0900		https://www.inaturalist.org/observations/114811728	https://static.inaturalist.org/photos/193831635/medium.jpeg	Struisbaai Main Beach	-34.7953634125	20.0496934354	187	Portuguese Man-of-wars	Physalia utriculus	Animalia	1631517	utriculus	https://static.inaturalist.org/photos/193831635/large.jpeg	physalis	0.534118354320526	predicted	NA	NA	physalis
114824005	18b768f9-2f50-483f-8f59-066fc504d81e	2022-05-01	2022-05-01 22:32:00 +0900	Central Time (US & Canada)	2776803		2022-05-03 04:30:48 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114824005	https://inaturalist-open-data.s3.amazonaws.com/photos/193842719/medium.jpg	Crystal Beach, Texas, United States	29.4656694444	-94.6017944444	NA	Portuguese Man o' War	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/193842719/large.jpg	physalis	0.884218394756317	predicted	NA	NA	physalis
114824045	c1051193-0fda-4707-a220-bb8cec503a16	2022-05-01	2022-05-01 22:44:00 +0900	Central Time (US & Canada)	2776803		2022-05-03 04:30:52 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114824045	https://inaturalist-open-data.s3.amazonaws.com/photos/193843253/medium.jpg	Crystal Beach, Texas, United States	29.4695194444	-94.5929361111	NA	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/193843253/large.jpg	physalis	0.867027223110199	predicted	NA	NA	physalis
114869805	014e99d5-344b-4dac-bca4-a6c40a701a51	2022-04-29	2022-04-30 04:47:48 +0900	Eastern Time (US & Canada)	847642		2022-05-03 06:08:53 +0900		https://www.inaturalist.org/observations/114869805	https://static.inaturalist.org/photos/193922224/medium.jpg	Palm Coast, FL, US	29.5774966197	-81.1734588658	7	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/193922224/large.jpg	physalis	0.891355276107788	predicted	NA	NA	physalis
114891456	467bdc72-8cc0-4538-9847-53570bda5a15	2022-05-02	2022-05-03 04:04:18 +0900	Hawaii	5320336		2022-05-03 06:59:46 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114891456	https://inaturalist-open-data.s3.amazonaws.com/photos/193957342/medium.jpg	Oʻahu, Kailua, HI, US	21.4113366667	-157.742295	4	Indo-Pacific Man-O-War	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/193957342/large.jpg	utriculus	1	labeled	NA	NA	utriculus
114899953	e117ed81-bdc5-4643-97ff-9b25301072f4	2022-05-02	2022-05-03 07:18:04 +0900	Eastern Time (US & Canada)	5494184		2022-05-03 07:19:43 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114899953	https://inaturalist-open-data.s3.amazonaws.com/photos/200782345/medium.jpg	North Atlantic Ocean, FL, US	28.1361083333	-80.5788416667	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/200782345/large.jpg	physalis	0.869597136974335	predicted	NA	NA	physalis
114931544	cc23eb1e-1e9b-4077-9b3a-c0e3d1167032	2022-05-02	2022-05-03 01:54:04 +0900	Central Time (US & Canada)	5491420	Brynna Hooper	2022-05-03 08:38:09 +0900		https://www.inaturalist.org/observations/114931544	https://static.inaturalist.org/photos/194020451/medium.jpeg	Galveston, TX 77551, USA	29.2560692558	-94.8445294797	53	Man O' Wars	Physalia	Animalia	117305		https://static.inaturalist.org/photos/194020451/large.jpeg	physalis	0.856169581413269	predicted	NA	NA	physalis
114939340	1735534a-5977-404e-9c12-6ab1c012c95d	2022-05-02	2022-05-03 08:50:59 +0900	Central Time (US & Canada)	43772	Gerry Salmon	2022-05-03 08:58:00 +0900	CC-BY-NC	https://www.inaturalist.org/observations/114939340	https://inaturalist-open-data.s3.amazonaws.com/photos/194033410/medium.jpg	Mustang Island, Corpus Christi, TX, US	27.66788	-97.1724333333	4	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/194033410/large.jpg	physalis	0.86691564321518	predicted	NA	NA	physalis
115105092	b128d45e-6638-4fe8-b955-8ed0bc7c849d	2022-05-02	2022-05-03 05:46:49 +0900	Central Time (US & Canada)	5616006	Mirna Martinez	2022-05-03 22:01:08 +0900		https://www.inaturalist.org/observations/115105092	https://static.inaturalist.org/photos/194306130/medium.jpg	Texas City Channel, Bolivar Peninsula, TX, US	29.3611166667	-94.775955	16	Man O' Wars	Physalia	Animalia	117305		https://static.inaturalist.org/photos/194306130/large.jpg	physalis	0.884178876876831	predicted	NA	NA	physalis
115127260	523d5852-e67a-469d-bc3d-c34fc9317602	2022-05-02	2022-05-03 00:42:02 +0900	Mazatlan	5507854		2022-05-03 23:54:13 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115127260	https://inaturalist-open-data.s3.amazonaws.com/photos/194342809/medium.jpg	Elota, SIN, MX	24.0117333333	-107.0445388333	4	Physalia utriculus	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/194342809/large.jpg		0.60964423418045	corrected_inital		corrected_inital	physalis
115167271	db57141f-25fb-4e39-83ec-61aa39f2bf46	2022-05-03	2022-05-04 02:42:54 +0900	Eastern Time (US & Canada)	2757328		2022-05-04 02:43:29 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115167271	https://inaturalist-open-data.s3.amazonaws.com/photos/194403881/medium.jpg	Cape Canaveral, FL, US	28.4041203957	-80.5909112142	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194403881/large.jpg	physalis	0.885827481746674	predicted	NA	NA	physalis
115176841	31b092e1-af91-40ff-ae5e-f0db2aa6d146	2022-05-03	2022-05-03 23:41:49 +0900	Eastern Time (US & Canada)	1432144		2022-05-04 03:24:07 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115176841	https://inaturalist-open-data.s3.amazonaws.com/photos/194773314/medium.jpg	North Atlantic Ocean, Cocoa Beach, FL, US	28.3367616667	-80.6059716667	9	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194773314/large.jpg	physalis	0.892326772212982	predicted	NA	NA	physalis
115181330	e60f8326-04c6-4b0e-949d-f743ab73c028	2022-04-21	2022-04-22 04:10:20 +0900	Atlantic/Canary	4848507	Mirela	2022-05-04 03:43:25 +0900	CC0	https://www.inaturalist.org/observations/115181330	https://inaturalist-open-data.s3.amazonaws.com/photos/194424965/medium.jpeg	Santa Cruz de Tenerife, ES-CN, ES	27.7665077833	-18.1201806664	3390	Fragata portuguesa	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194424965/large.jpeg	physalis	0.867213129997253	predicted	NA	NA	physalis
115181451	f42e8eff-95cb-4177-88bd-f2cfd13f0911	2022-04-21	2022-04-22 04:09:52 +0900	Atlantic/Canary	4848507	Mirela	2022-05-04 03:44:07 +0900	CC0	https://www.inaturalist.org/observations/115181451	https://inaturalist-open-data.s3.amazonaws.com/photos/194425420/medium.jpeg	Santa Cruz de Tenerife, ES-CN, ES	27.7650849436	-18.1206252426	4224	Fragata portuguesa	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194425420/large.jpeg	physalis	0.68336671590805	predicted	NA	NA	physalis
115182989	d7b565fd-709b-4329-8b17-e177ff6b4507	2022-04-21	2022-04-22 04:01:52 +0900	Atlantic/Canary	4848507	Mirela	2022-05-04 03:50:35 +0900	CC0	https://www.inaturalist.org/observations/115182989	https://inaturalist-open-data.s3.amazonaws.com/photos/194427896/medium.jpeg	Santa Cruz de Tenerife, ES-CN, ES	27.7655640712	-18.1208663061	5107	Fragata portuguesa	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194427896/large.jpeg	physalis	0.898757517337799	predicted	NA	NA	physalis
115183153	99bfc09c-88dd-413c-ab9a-d49d096891fd	2022-04-21	2022-04-22 04:01:05 +0900	Atlantic/Canary	4848507	Mirela	2022-05-04 03:51:24 +0900	CC0	https://www.inaturalist.org/observations/115183153	https://inaturalist-open-data.s3.amazonaws.com/photos/194431687/medium.jpeg	Santa Cruz de Tenerife, ES-CN, ES	27.7667258357	-18.121515736	875	Fragata portuguesa	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194431687/large.jpeg	minuta	0.398862957954407	predicted	NA	NA	minuta
115185530	b40d29e2-881d-43a8-bcde-c83d50d2bd52	2022-04-21	2022-04-22 04:00:40 +0900	Atlantic/Canary	4848507	Mirela	2022-05-04 04:02:34 +0900	CC0	https://www.inaturalist.org/observations/115185530	https://inaturalist-open-data.s3.amazonaws.com/photos/194432736/medium.jpeg		27.76312391	-18.1220665947	14007	Fragata portuguesa	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194432736/large.jpeg	physalis	0.85047835111618	predicted	NA	NA	physalis
115189271	e49b6af6-3f3f-4048-963d-0426f659ec29	2022-01-12	2022-01-13 02:33:23 +0900	Eastern Time (US & Canada)	5447527	Taylor Fuller	2022-05-04 04:17:26 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115189271	https://inaturalist-open-data.s3.amazonaws.com/photos/194438396/medium.jpg	Miami Beach, Miami Beach, FL, US	25.8157716667	-80.1208333333	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194438396/large.jpg	physalis	0.886496484279633	predicted	NA	NA	physalis
115217389	b74ac73e-d3d2-4600-96bc-dd303c8377af	2022-04-30	2022-05-01 04:12:00 +0900	Eastern Time (US & Canada)	5604564		2022-05-04 06:22:12 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115217389	https://inaturalist-open-data.s3.amazonaws.com/photos/194481226/medium.jpg	North Atlantic Ocean, Flagler Beach, FL, US	29.4715764945	-81.1224183714	34	Physalie	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194481226/large.jpg	physalis	0.791240394115448	predicted	NA	NA	physalis
115222245	0f6d16e0-d8a5-4f78-a411-775e0684662f	2022-05-03	2022-05-04 06:47:55 +0900	Eastern Time (US & Canada)	1099427	Vinson Doyle	2022-05-04 06:49:17 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115222245	https://inaturalist-open-data.s3.amazonaws.com/photos/194490110/medium.jpeg	Jacksonville, FL, USA	30.3634027778	-81.3969694444	NA	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194490110/large.jpeg	physalis	0.892427682876587	predicted	NA	NA	physalis
115245795	eb26a16b-e473-4974-954e-73125c645c7d	2022-05-02	2022-05-03 09:54:31 +0900	Central Time (US & Canada)	129313		2022-05-04 08:56:45 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115245795	https://inaturalist-open-data.s3.amazonaws.com/photos/194533323/medium.jpg	East Beach, Galveston, TX, US	29.3207333333	-94.7439283333	4	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/194533323/large.jpg	physalis	0.852245032787323	predicted	NA	NA	physalis
115288225	4950ae3a-3ee2-4853-9260-c60edbb49940	2022-05-03	2022-05-04 07:37:00 +0900	Mazatlan	531265	Sergio Escutia	2022-05-04 13:25:29 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115288225	https://static.inaturalist.org/photos/194607127/medium.jpeg	Mazatlán, Sinaloa, Mexico	23.2048283333	-106.4293083333	NA	Physalia utriculus	Physalia utriculus	Animalia	1631517	utriculus	https://static.inaturalist.org/photos/194607127/large.jpeg	utriculus	0.748960435390472	predicted	NA	NA	utriculus
115340344	3a24b2a9-9835-40d7-ab60-f64f491f2522	2022-05-02	2022-05-02 23:45:00 +0900	Pretoria	746182	carel van der Colff	2022-05-04 21:32:54 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115340344	https://inaturalist-open-data.s3.amazonaws.com/photos/194691189/medium.jpg	City of Cape Town, ZA-WC, ZA	-34.1877892752	18.4524450874	290	Portuguese Man-of-wars	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/194691189/large.jpg	minuta	0.327298581600189	predicted	NA	NA	minuta
115373128	fd70a1ba-07b9-4137-a55e-51dc20e9c654	2022-05-04	2022-05-04 22:38:11 +0900	Central Time (US & Canada)	634645	Lyle Culp III	2022-05-05 00:13:50 +0900		https://www.inaturalist.org/observations/115373128	https://static.inaturalist.org/photos/194735186/medium.jpg	Galveston Island Beach, Galveston, TX, US	29.2905957392	-94.7867707949	305	Man O' Wars	Physalia	Animalia	117305		https://static.inaturalist.org/photos/194735186/large.jpg	physalis	0.895738482475281	predicted	NA	NA	physalis
115375589	fd6dc62d-d310-4da1-9c36-6d0e6882a313	2022-05-04	2022-05-04 23:44:09 +0900	Eastern Time (US & Canada)	2421051		2022-05-05 00:26:49 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115375589	https://inaturalist-open-data.s3.amazonaws.com/photos/194738314/medium.jpg	North Atlantic Ocean, FL, US	30.2519383333	-81.3798916667	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194738314/large.jpg	physalis	0.885505676269531	predicted	NA	NA	physalis
115449675	d833b238-2040-4a98-80a6-7e49462e9821	2022-05-04	2022-05-05 06:05:00 +0900	Etc/GMT+6	5002774	Victoria Thaxton	2022-05-05 06:16:11 +0900		https://www.inaturalist.org/observations/115449675	https://static.inaturalist.org/photos/194841157/medium.jpg	Gulf of Mexico	27.79368245	-84.29884485	114008	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/194841157/large.jpg	physalis	1	labeled	NA	NA	physalis
115486353	b8cd28b3-3b0a-4ee7-8bc7-ef179e3c5d38	2022-05-04	2022-05-05 08:02:17 +0900	Eastern Time (US & Canada)	4280391		2022-05-05 10:47:05 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115486353	https://inaturalist-open-data.s3.amazonaws.com/photos/194907022/medium.jpg	North Atlantic Ocean, Atlantic Beach, FL, US	30.3486466667	-81.3960883333	5	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/194907022/large.jpg	physalis	0.899685204029083	predicted	NA	NA	physalis
115561827	6f44cfb5-b124-4912-9ef5-5609c3bb7744	2022-05-05	2022-05-05 16:55:08 +0900	Pretoria	840276	Petro	2022-05-05 23:09:49 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115561827	https://inaturalist-open-data.s3.amazonaws.com/photos/195036584/medium.jpeg	Cape Agulhas Municipality, South Africa	-34.6321411131	20.1877231597	NA	Portuguese Man-of-wars	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/195036584/large.jpeg		0.780997812747955	corrected_inital		corrected_inital	physalis
115562410	1fb7aa9b-19a9-44fe-ad3e-24bc8067ade6	2022-04-25	2022-04-25 23:48:22 +0900	Eastern Time (US & Canada)	1650310		2022-05-05 23:13:56 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115562410	https://inaturalist-open-data.s3.amazonaws.com/photos/195037478/medium.jpg	North Atlantic Ocean, Ocean Ridge, FL, US	26.5360333333	-80.04515	5	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/195037478/large.jpg	physalis	0.897880434989929	predicted	NA	NA	physalis
115573459	cb1a5dd9-c201-4508-8c11-416ab2e3f8d6	2022-05-04	2022-05-05 03:29:56 +0900	Central Time (US & Canada)	1541993	Robert Dobbs	2022-05-06 00:25:36 +0900	CC-BY-NC	https://www.inaturalist.org/observations/115573459	https://inaturalist-open-data.s3.amazonaws.com/photos/195057252/medium.jpeg	St Bernard Parish, LA, USA	29.8868910556	-88.8262966667	NA	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/195057252/large.jpeg	physalis	0.830589234828949	predicted	NA	NA	physalis
